,text,gpt_out
379,mostly rectangle with a diamond on top,['mostly rectangle with a diamond on top']
380,sitting facing to the left,['sitting facing to the left']
381,like two diamonds stacked on top,['two diamonds stacked on top']
382,like they're balancing on one leg facing left with a leg sticking behind them,['balancing on one leg facing left with a leg sticking behind them']
383,like they're wrapped up tight,['like they\'re wrapped up tight']
384,kneeling facing right holding something out,['kneeling facing right holding something out']
385,sitting with their legs stuck out to the left,['sitting with their legs stuck out to the left']
386,kneeling with both arms sticking out,['kneeling with both arms sticking out']
387,balancing on one leg facing left,['balancing on one leg facing left']
388,standing on one leg with one leg kicked forward,"['standing on one leg', 'one leg kicked forward']"
389,with two diamonds stacked on top,['with two diamonds stacked on top']
390,two triangles hanging off the right side,['two triangles hanging off the right side']
391,wrapped up tight,['wrapped up tight']
392,standing straight holding something out to the left,"['standing straight', 'holding something out to the left']"
393,blocky and pointy,['blocky and pointy']
394,leaning back with arms in the air,['leaning back with arms in the air']
395,it's got rabbit ears facing right,['rabbit ears facing right']
396,balancing on one leg with a leg kicked to the left,['balancing on one leg with a leg kicked to the left']
397,two triangles hanging off the right side,['two triangles hanging off the right side']
398,leaning back with arms in the air,['leaning back with arms in the air']
399,it's got rabbit ears facing right,['rabbit ears facing right']
400,two diamonds stacked on top,['two diamonds stacked on top']
401,wrapped up tight,['wrapped up tight']
402,balancing on one leg with a leg stuck out to the right,['balancing on one leg with a leg stuck out to the right']
403,standing straight facing left,['standing straight facing left']
404,sitting facing left,['sitting facing left']
405,blocky and kneeling,['blocky and kneeling']
406,kneeling with both arms out,['kneeling with both arms out']
407,kneeling facing right,['kneeling facing right']
408,leaning backs arms in the air,['leaning backs arms in the air']
409,two triangles hanging off the right side,['two triangles hanging off the right side']
410,wrapped up tight,['wrapped up tight']
411,rabbit ears facing right,['rabbit ears facing right']
412,on one leg with a leg kicked out front,['on one leg with a leg kicked out front']
413,standing straight facing left,['standing straight facing left']
414,sitting facing left,['sitting facing left']
415,kneeling arms both out,['kneeling arms both out']
416,kneeling facing right,['kneeling facing right']
417,two diamonds on top,['two diamonds on top']
418,balancing on one leg with a leg stuck out behind,['balancing on one leg with a leg stuck out behind']
419,kneeling facing right,['kneeling facing right']
420,two triangles hanging off right side,['two triangles hanging off right side']
421,two diamonds on top,['two diamonds on top']
422,leaning back arms up,['leaning back arms up']
423,standing straight facing left,['standing straight facing left']
424,standing on one leg with a leg kicked out front,['standing on one leg with a leg kicked out front']
425,wrapped up tight,['wrapped up tight']
426,kneeling holding something to the right,['kneeling holding something to the right']
427,kneeling pointing right,['kneeling pointing right']
428,shaped like a rabbit,['shaped like a rabbit']
429,kneeling with both arms out,['kneeling with both arms out']
430,balancing on one foot with a leg kicked out behind,['balancing on one foot with a leg kicked out behind']
431,sitting facing left,['sitting facing left']
432,The target looks like someone kneeling with their arms outstretched,['someone kneeling with their arms outstretched']
433,The image looks like a goalkeeper making a save,['a goalkeeper making a save']
434,Looks like someone standing on one leg with their head pointing backwards,['someone standing on one leg with their head pointing backwards']
435,Looks like someone kneeling down without their arms or legs showing,['someone kneeling down without their arms or legs showing']
436,Like someone with one foot pointing backwards and two arms forward in front of them,['someone with one foot pointing backwards and two arms forward in front of them']
437,Straight at the left hand side,['Straight at the left hand side']
438,Looks like a man holding his arms to the left as if begging,['a man holding his arms to the left as if begging']
439,Looks like someone doing the splits with one really fat leg and one skinny leg and both legs touching the floor,['someone doing the splits with one really fat leg and one skinny leg and both legs touching the floor']
440,Praying man holding his arms to the right knees also pointing to the right,['Praying man holding his arms to the right knees also pointing to the right']
441,Similar to the last shape but slightly the different one,['Similar to the last shape but slightly the different one']
442,Like a slumping bunny rabbit,['Like a slumping bunny rabbit']
443,Man sitting down with his legs pointing to the left,['Man sitting down with his legs pointing to the left']
444,Goalkeeper making a save,['Goalkeeper making a save']
445,Man standing on one leg with one leg pointing high to the right,['Man standing on one leg with one leg pointing high to the right']
446,"Praying man with arms and knees pointing right, More Z shaped of the two","['Praying man with arms and knees pointing right', 'More Z shaped of the two']"
447,"Man with head pointing back to the right, standing on one leg with leg pointing left","['Man with head pointing back to the right', 'standing on one leg with leg pointing left']"
448,Bunny rabbit,['Bunny rabbit']
449,Praying man pointing to left Not Z shape one,['Praying man pointing to left']
450,Man with no arms and legs,['Man with no arms and legs']
451,Splits man with one really fat leg,['Splits man with one really fat leg']
452,Sitting down man Legs pointing leg,"['Sitting down man', 'Legs pointing leg']"
