,text,gpt_out
1181,"Person looks like they have one leg up, like they're figure skating","['Person looks like they have one leg up, like they\'re figure skating']"
1182,"Person is kneeling to the right Square head is looking up to the right Triangle hand to the right is sticking out like begging, On the left side in the back is a triangle tail","['Person is kneeling to the right', 'Square head is looking up to the right', 'Triangle hand to the right is sticking out like begging', 'On the left side in the back is a triangle tail']"
1183,"Person is half-standing, head is looking up to the right, with triangle hand sticking out to the right","['Person is half-standing', 'head is looking up to the right', 'triangle hand sticking out to the right']"
1184,"Person looks like they have both hands raised, like in prayer or praising God","['Person looks like they have both hands raised, like in prayer or praising God']"
1185,"Person is standing, with square head falling back to the right They have one leg up to the left, and one leg standing down","['Person is standing', 'square head falling back to the right', 'one leg up to the left', 'one leg standing down']"
1186,The figure that is sitting down and has two triangle bunny ears on top,['The figure that is sitting down and has two triangle bunny ears on top']
1187,"The figure that is standing, with hands pointed to the left Square head is tilted sideways, Hands pointed to left looks like a dish on top of a square box","['The figure that is standing', 'Square head is tilted sideways', 'Hands pointed to left', 'looks like a dish on top of a square box']"
1188,"figure dancing facing left, one leg up and one on floor","['figure dancing facing left', 'one leg up', 'one on floor']"
1189,"figure facing left, square head, triangle hat hanging back","['figure facing left', 'square head', 'triangle hat hanging back']"
1190,"figure facing right, kneeling arms out, triangle at the foot","['figure facing right', 'kneeling arms out', 'triangle at the foot']"
1191,"fig facing right, one hand up like reaching out high, one hand down","['fig facing right', 'one hand up like reaching out high', 'one hand down']"
1192,"figure kneeling, facing right, no arms shown","['figure kneeling, facing right, no arms shown']"
1193,figure facing left arms like begging looks like having a dish on a square,"['figure facing left', 'arms like begging', 'having a dish on a square']"
1194,"figure half kneeling, facing right, arms out like begging","['figure half kneeling, facing right, arms out like begging']"
1195,"figure facing left, sitting, legs out facing left","['figure facing left', 'sitting', 'legs out facing left']"
1196,skating figure,['skating figure']
1197,rabbit ears figure,['rabbit ears figure']
1198,"triangle head, facing right, smooth back","['triangle head', 'facing right', 'smooth back']"
1199,figure praising GOD,['figure praising GOD']
1200,"Figure praising God, hands up","['Figure praising God, hands up']"
1201,"Triangle rabbit ears on top, figure sitting","['Triangle rabbit ears on top', 'figure sitting']"
1202,"Person sitting or kneeling to the left, with triangle hood hanging back to the right","['Person sitting or kneeling to the left', 'triangle hood hanging back to the right']"
1203,"Person sitting facing left, with long leg sticking out to the left","['Person sitting facing left, with long leg sticking out to the left']"
1204,Person kneeling to the right On the left bottom is triangle 'tail',"['Person kneeling to the right', 'On the left bottom is triangle tail']"
1205,Person who looks like figure skater,['Person who looks like figure skater']
1206,Person half standing to the right with crooked back Triangle hand sticking out,"['Person half standing to the right with crooked back', 'Triangle hand sticking out']"
1207,"Person sitting down with head facing up, only body showing No other hands, No arms","['Person sitting down with head facing up, only body showing']"
1208,"Person facing right, kneeling, with long 'train' hanging at the bottom to the left One hand up and the other down, like stretching or reaching for something","['Person facing right, kneeling, with long ""train"" hanging at the bottom to the left', 'One hand up and the other down, like stretching or reaching for something']"
1209,"Person facing left, with what looks like a dish on top of box, Standing figure, No smooth back on the left, Head is a point, like a triangle point","['Person facing left', 'dish on top of box', 'Standing figure', 'No smooth back on the left', 'Head is a point, like a triangle point']"
1210,"Figure standing towards the left One leg is up to the left, the other leg is flat on the floor","['Figure standing towards the left', 'One leg is up to the left, the other leg is flat on the floor']"
1211,Figure is upright or standing The left side of figure is a straight line Right side is jagged-looking,"['Figure is upright or standing', 'The left side of figure is a straight line', 'Right side is jagged-looking']"
1212,"figure facing right, triangle at the bottom of the foot Kneeling, arms out like begging","['figure facing right', 'triangle at the bottom of the foot', 'Kneeling', 'arms out like begging']"
1213,hooded triangle hanging at the back,['hooded triangle hanging at the back']
1214,praising GOD,There is no description of an image in the given text.
1215,one leg up and other on the floor facing left,['one leg up and other on the floor facing left']
1216,"figure sitting down facing left, head bowed down to left, hunched back","['figure sitting down facing left', 'head bowed down to left', 'hunched back']"
1217,figure skating,['figure skating']
1218,"figure facing right, half kneeling, arms out like begging","['figure facing right', 'half kneeling', 'arms out like begging']"
1219,"figure facing left, hands out like holding a dish, on a square","['figure facing left', 'hands out like holding a dish', 'on a square']"
1220,"figure trying to reach something up high, facing right, other hand down","['figure trying to reach something up high', 'facing right', 'other hand down']"
1221,rabbit ears,['rabbit ears']
1222,"figure facing right, kneeling, no arms or legs shown","['figure facing right, kneeling, no arms or legs shown']"
1223,figure one side smooth,['figure one side smooth']
1224,Figure facing left One leg is up The other is flat on floor,"['Figure facing left', 'One leg is up', 'The other is flat on floor']"
1225,Figure kneeling or sitting to left Has a triangle hood on right side,"['Figure kneeling or sitting to left', 'Has a triangle hood on right side']"
1226,"Figure facing right Has a long 'train' hanging on floor on left side Arms outstretched, One had is up high to right, other is down low on right","['Figure facing right', 'Has a long train hanging on floor on left side', 'Arms outstretched', 'One hand is up high to right', 'other hand is down low on right']"
1227,Figure kneeling to right Has a triangle tail on the bottom left,"['Figure kneeling to right', 'Has a triangle tail on the bottom left']"
1228,Figure skating person,['Figure skating person']
1229,Figure half-kneeling to the right Has a hunched back on the left side Hand outstretched to right Head looking up to right,"['Figure half-kneeling to the right', 'Has a hunched back on the left side', 'Hand outstretched to right', 'Head looking up to right']"
1230,"Figure has straight line on left side, Standing figure","['Figure has straight line on left side', 'Standing figure']"
1231,Figure sitting down Head looking up to right No arms or hands showing,"['Figure sitting down', 'Head looking up to right', 'No arms or hands showing']"
1232,"Figure standing, facing left Head looking up to left Has a small pointed triangle foot on bottom left, Looks like holding dish on top of a square box","['Figure standing, facing left', 'Head looking up to left', 'Has a small pointed triangle foot on bottom left', 'Looks like holding dish on top of a square box']"
1233,"Hands up to sky, praising God","['Hands up to sky, praising God']"
1234,Rabbit triangle eared figure,['Rabbit triangle eared figure']
1235,Person sitting to the left Long left sticking out to left Head bowed down to the left,"['Person sitting to the left', 'Long left sticking out to left', 'Head bowed down to the left']"
