,text,gpt_out
225,"Diamond at top, then a triangle that's falling off to the right on the screen At the bottom is a triangle going down into a big base with a partial triangle at the end that looks like a foot, there is a gap between triangles","['Diamond at top', 'triangle that's falling off to the right on the screen', 'triangle going down into a big base', 'partial triangle at the end that looks like a foot', 'gap between triangles']"
226,"OK, this is a kneeling one with head at top, longish triangle at middle to the right with bottom knees are bending","['a kneeling one with head at top', 'longish triangle at middle to the right with bottom knees are bending']"
227,"this a guy wearing a robe The person who selected the wrong image last round is the correct image this round He has arm out that looks robed, at least on my screen the outstretched robed arm is to the left","['a guy wearing a robe', 'The person who selected the wrong image last round is the correct image this round', 'He has arm out that looks robed, at least on my screen', 'the outstretched robed arm is to the left']"
228,"the one that looks like it's doing the Thriller dance, diamond head to the right, long wing looking thing to the left, one leg kicked up to the left, another leg on the ground, LOL yes exactly with the arms up and the head to the side, there's one big wing looking arm to the left","['the one that looks like it's doing the Thriller dance', 'diamond head to the right', 'long wing looking thing to the left', 'one leg kicked up to the left', 'another leg on the ground', 'with the arms up and the head to the side', 'there's one big wing looking arm to the left']"
229,"has a diamond head at the top and a long body shape with no arms, it's ""head"" is facing to the right, it looks like it's sat down, almost like a foot type thing to the right, NO bunny ears!, it has a diamond at the top with nothing else, looks like it's sat down facing the right, it's the most solid block one","['has a diamond head at the top', 'a long body shape with no arms', ""it's 'head' is facing to the right"", ""it looks like it's sat down"", 'almost like a foot type thing to the right', 'NO bunny ears!', 'it has a diamond at the top with nothing else', ""looks like it's sat down facing the right"", ""it's the most solid block one""]"
230,"okay this has a diamond head at the top with two triangles below it, as someone described before, it's the one with the triangle that is disconnected slightly and has space from the body, it looks like a person sat down looking up to the left, with its arms out, I wouldn't say dancing as it looks sat down on a big fat block, its butt is huge on the right, with one little triangle leg foot on the left","['diamond head at the top', 'two triangles below it', 'triangle that is disconnected slightly and has space from the body', 'person sat down looking up to the left', 'arms out', 'sat down on a big fat block', 'butt is huge on the right', 'one little triangle leg foot on the left']"
231,"this is the one that looks like it's sat down looking really sad, it has a triangle head, and its legs are to the left","['looks like it\'s sat down looking really sad', 'triangle head', 'legs are to the left']"
232,"okay this is a weird looking one, its bottom looks like a long shoe facing to the left, with its two arm things behind it to the right, almost like its fallen down and has its hands behind it to catch itself, one arm is a small triangle at the top right, other is a small triangle bottom right, I think it is like a cinderella shoe, to me it looks like a shoe yes","['bottom looks like a long shoe facing to the left', 'two arm things behind it to the right', 'fallen down and has its hands behind it to catch itself', 'one arm is a small triangle at the top right', 'other is a small triangle bottom right', 'like a cinderella shoe', 'looks like a shoe']"
233,"okay this is one of the ones that looks like its standing up, it has a diamond at the top, and a huge block body, and the left side of the body is fully black square, the right side it's like there's one arm up, i wouldn't say it's facing a direction, it has one tiny foot sticking out, yes only one arm from it sticking out, and one ""foot"", both on the right hand side","['looks like its standing up', 'diamond at the top', 'huge block body', 'left side of the body is fully black square', 'right side it\'s like there\'s one arm up', 'one tiny foot sticking out', 'only one arm from it sticking out', 'one ""foot"", both on the right hand side']"
234,"this is the graduation looking one, diamond head and standing at a podium facing to the left","['graduation looking one', 'diamond head', 'standing at a podium', 'facing to the left']"
235,"i think it looks like it's facing to the right, it has one big triangle arm sticking out, one diamond head, and then a small partial diamond that blends into the triangle arm and the block body, It looks like it's kneeling, but it's the one with the BIG block at the base and like a big diamond butt, there's two it could be, but it's not the one that looks like it's kneeling where you can see the knees, it's the one where the back of the knees are covered in a big triangle, a triangle butt","['facing to the right', 'one big triangle arm sticking out', 'one diamond head', 'small partial diamond that blends into the triangle arm and the block body', 'kneeling', 'BIG block at the base', 'big diamond butt', 'back of the knees are covered in a big triangle', 'triangle butt']"
236,"okay this looks like a sad bunny rabbit, two triangles at the top","['a sad bunny rabbit', 'two triangles at the top']"
237,"okay now this is the second one that looks like it's sort of kneeling facing to the right, has one triangle arm, you can see the bend in the knees, facing to the right","['sort of kneeling facing to the right', 'has one triangle arm', 'you can see the bend in the knees', 'facing to the right']"
238,"this is one of those that looks like it's dancing, to me it looks like a ballet dancer with two arms in front to the left and one leg kicked out back, or like an ice skater","['it looks like a ballet dancer with two arms in front to the left and one leg kicked out back', 'like an ice skater']"
239,"like a guy falling backwards with its arms up in the air, his whole body is leaning back, like he fell from the right of the screen, both his arms are up and out, no legs","['a guy falling backwards with its arms up in the air', 'his whole body is leaning back', 'like he fell from the right of the screen', 'both his arms are up and out', 'no legs']"
