,text,gpt_out
210,perfume bottle!,['perfume bottle']
211,sad bunny,['sad bunny']
212,horse hooves,['horse hooves']
213,danny,There is no description of an image in the given text.
214,plague,There is no description of an image in the given text.
215,figure skater,['figure skater']
216,"shoe-shaped figure, heel on the right; or like a person supported on the ground on the ir legs and left arm, Looking left, two arms, head to left of right arm","['shoe-shaped figure, heel on the right', 'person supported on the ground on their legs and left arm', 'Looking left', 'two arms', 'head to left of right arm']"
217,"Upright figure, ""wing"" sticking out to the right, Facing towards us, Legs invisible in a gown, Bottom of the figure is a pyramid almost, leg on left arm on right, right side angular, yes, middle covered","['Upright figure', '""wing"" sticking out to the right', 'Facing towards us', 'Legs invisible in a gown', 'Bottom of the figure is a pyramid almost', 'leg on left arm on right', 'right side angular', 'middle covered']"
218,"Ice-skating figure, facing to the left, Leg out behind; both arms to left, bending forward","['Ice-skating figure', 'facing to the left', 'Leg out behind', 'both arms to left', 'bending forward']"
219,"Seated figure with Egyptian headdress, Facing right, Body a triangle with a square head, Yes, Zuda - rabbit ears!","['Seated figure with Egyptian headdress', 'Facing right', 'Body a triangle with a square head', 'Zuda - rabbit ears']"
220,"Seated with a triangle out the back of the head, facing left, Flat top of body below head, arrow-head like feet to left, can't really see arms","['Seated with a triangle out the back of the head', 'facing left', 'Flat top of body below head', 'arrow-head like feet to left', ""can't really see arms""]"
221,"Seated figure, legs bent at knee, facing left, No arms visible, yes, a narrow short neck","['Seated figure', 'legs bent at knee', 'facing left', 'No arms visible', 'a narrow short neck']"
222,"Looks like a lecturer, Standing figure in gown (sleeves hang down), Looking left (to the class ), yes, Minu - feet form a small triangle","['lecturer', 'Standing figure in gown (sleeves hang down)', 'Looking left (to the class)', 'Minu - feet form a small triangle']"
223,"The hunchback in a plague doctor mask, Looks like a bird, with a square on it's back, facing left, Could be a flag not a beak !, Face (or is it an arm) facing down","['The hunchback in a plague doctor mask', 'Looks like a bird, with a square on its back, facing left', 'Could be a flag not a beak !', 'Face (or is it an arm) facing down']"
224,"Figure with arm or tray in front (to the right), Knees bent, Yes, facing right, Partially kneeling, Yes, worshipping perhaps","['Figure with arm or tray in front (to the right)', 'Knees bent', 'Yes, facing right', 'Partially kneeling', 'Yes, worshipping perhaps']"
225,"An angel, Flying, body inclined to the left, ""wings"" in a gesture of exhortation, perhaps, yes, or arms in the air","['An angel', 'Flying', 'body inclined to the left', '""wings"" in a gesture of exhortation', 'arms in the air']"
226,"Looks like a block of stone with the head on top, left side is straight up-down; right spreads out as you go up","['a block of stone with the head on top', 'left side is straight up-down', 'right spreads out as you go up']"
227,"Guy in a robe sitting, facing right; perhaps listening to the lecture, No sign of arms or legs","['Guy in a robe sitting, facing right; perhaps listening to the lecture, No sign of arms or legs']"
228,"Back to the angel, as before, Yes, still flying!, And legless","['still flying', 'legless']"
229,The ice skater again,['The ice skater again']
230,"A new one Looks a bit like a bear holding a trowel, with a diamond and triangle for a headdress, Or perhaps a mouse, looking right, No arms, no legs, Or perhaps the trowel is in the bear's paw, Has the rabbit's headdress, but that isn't it","['a bear holding a trowel', 'with a diamond and triangle for a headdress', 'a mouse, looking right', 'no arms, no legs', 'the trowel is in the bear's paw', 'the rabbit's headdress']"
231,"The guy sitting with his legs bent at the knee again, Facing left; and sitting","['The guy sitting with his legs bent at the knee again, Facing left; and sitting']"
232,The lecturer again - arm spread out to the left (is she holding a book ),['arm spread out to the left (is she holding a book)']
233,"A person facing right, like the lecturer, but with a triangle to the rear, Possibly kneeling, Head looks straight up to me,, But the axis of the head is slightly to the rear","['A person facing right, like the lecturer', 'with a triangle to the rear', 'Possibly kneeling', 'Head looks straight up to me', 'But the axis of the head is slightly to the rear']"
234,"Sitting figure, with arms stretched out, facing left, Yes, the shoe (i'm forgetting my own original ideas!!, Plate behind the square head, (which I thought was an arm spread out perhaps to touch the ground","['Sitting figure, with arms stretched out, facing left', 'Plate behind the square head', 'which I thought was an arm spread out perhaps to touch the ground']"
235,"The one with the straight left side and top, with the right side jagged and a arm on top, Or a candle (that's better - thanks Hera), And straight bottom","['straight left side and top', 'right side jagged', 'arm on top', 'straight bottom']"
236,"Back to the rabbit ears, Or Egyptian First Nation headdress","['Back to the rabbit ears', 'Or Egyptian First Nation headdress']"
