,text,gpt_out
227,"guy points right, his back is perfectly flat to the left, left*","['guy points right', 'his back is perfectly flat to the left']"
228,kneel,['kneel']
229,squat with hand stretch forward,['squat with hand stretch forward']
230,raise one leg to the back while other stand straight,['raise one leg to the back while other stand straight']
231,raise one leg to the front while head pointing down,['raise one leg to the front while head pointing down']
232,sitting down with leg stretch forward making angle 90,['sitting down with leg stretch forward making angle 90']
233,image with one that stand upright it facing back side and stretch his hand,"['image with one that stand upright', 'facing back side', 'stretch his hand']"
234,image that stand upright and stretch it hand forward,['image that stand upright and stretch its hand forward']
235,"image that sit down with head turned back with two horn, his leg is flat on the ground","['image that sit down with head turned back with two horn, his leg is flat on the ground']"
236,"image with two horn, it facing front while one of it leg is raise backward","['image with two horn', 'it facing front', 'one of it leg is raise backward']"
237,the image kneel and facing back with two horn,['kneel and facing back with two horn']
238,Figure standing upright with no limbs extended,['Figure standing upright with no limbs extended']
239,"Figure standing upright with one limb extended with a point in the back, the limb is extended forward","['Figure standing upright with one limb extended with a point in the back, the limb is extended forward']"
240,The figure is standing upright with one limb extended that looks like a box at the bottom of the extended limb,"['standing upright', 'one limb extended', 'looks like a box at the bottom of the extended limb']"
241,The figure is sitting down with face pointed downward with two triangles on its head,"['sitting down with face pointed downward', 'two triangles on its head']"
242,Figure is sitting upright with one limb extended with a triangle behind it,"['Figure is sitting upright', 'one limb extended', 'triangle behind it']"
243,The limb looks like it is doing a weird lunge with its head slightly back,['The limb looks like it is doing a weird lunge with its head slightly back']
244,The figure looks boxy with one small limb extended forward,['The figure looks boxy with one small limb extended forward']
245,The figure has a triangular face with a square and triangle on its head with one limb extended forward,"['a triangular face', 'a square and triangle on its head', 'one limb extended forward']"
246,The figure is kneeling with one limb extended forward,['The figure is kneeling with one limb extended forward']
247,The figure has a face looking down that is pointy with a square on its upper back,"['a face looking down', 'pointy', 'a square on its upper back']"
248,The figure is slightly standing but looks like it is trying to sit down there are no limbs extended,"['The figure is slightly standing but looks like it is trying to sit down', 'there are no limbs extended']"
249,The figure has three limbs extended - one limb extended to the back and two limbs extended forwards,['three limbs extended - one limb extended to the back and two limbs extended forwards']
250,The figure looks like it is raising both its arms to the sky,['raising both its arms to the sky']
251,The figure is sitting down with face looking down with one leg extended forward,['The figure is sitting down with face looking down with one leg extended forward']
252,The figure has two limbs extended forward and one limb extended backward,"['two limbs extended forward', 'one limb extended backward']"
253,The figure is sitting down with one full limb extended forward,['The figure is sitting down with one full limb extended forward']
254,the figure has one limb extended forward with a triangle face with a box and triangle on its head,"['one limb extended forward', 'triangle face', 'box and triangle on its head']"
255,The figure looks much more like a square than the other figures,['The figure looks much more like a square than the other figures']
256,The figure is completely sitting down the limb looks like it is partially extended to the front,"['The figure is completely sitting down', 'the limb looks like it is partially extended to the front']"
257,The figure looks like it is extending both its arms upward,['extending both its arms upward']
258,This figure has no limbs extended,['This figure has no limbs extended']
259,this figure has a triangle extending in the front and two triangles in the back t,"['a triangle extending in the front', 'two triangles in the back']"
260,The figure is completely sitting upright with one limb extended forward,['The figure is completely sitting upright with one limb extended forward']
261,The figure is kneeling with one triangle limb extended forward,['The figure is kneeling with one triangle limb extended forward']
262,The figure looks like its walking weirdly,['The figure looks like its walking weirdly']
263,The figure is doing a weird lunge with one huge limb backward and two small limbs forward,"['doing a weird lunge', 'one huge limb backward', 'two small limbs forward']"
264,The figure is standing with no limbs extended,['The figure is standing with no limbs extended']
265,This figure looks the most like a block,['a block']
266,It's the figure doing the lunge,['the figure doing the lunge']
267,figure is completely upright one limb is extended forward with two triangles at its back,"['figure is completely upright', 'one limb is extended forward', 'two triangles at its back']"
268,Figure is upright one limb extended forward,"['Figure is upright', 'one limb extended forward']"
269,figure is kneeling one triangle limb extended forward,"['figure is kneeling', 'one triangle limb extended forward']"
270,figure is completely sitting down with a limb halfway stretched forward,['figure is completely sitting down with a limb halfway stretched forward']
271,figure is leaning forward with two limbs extended forward and one limb extended in the back,['figure is leaning forward with two limbs extended forward and one limb extended in the back']
272,This is the smallest figure in the group,['the smallest figure in the group']
273,This figure is sitting down with no limbs extended,['This figure is sitting down with no limbs extended']
274,This figure looks like it is walking,['This figure looks like it is walking']
275,this figure looks like it is raising its arms to the sky,['raising its arms to the sky']
276,This is the figure with no limbs extended,['the figure with no limbs extended']
277,This figure is smaller with a pointy face with one limb extended to the front and two shapes on its head,"['smaller with a pointy face', 'one limb extended to the front', 'two shapes on its head']"
278,This one is the most square-like,['the most square-like']
279,This figure is kneeling with one triangle limb forwards,['This figure is kneeling with one triangle limb forwards']
