,text,gpt_out
255,"rectangle body, can't see feet, no feet, no arms, head upright, sitting possibly","['rectangle body', 'can't see feet', 'no feet', 'no arms', 'head upright', 'sitting possibly']"
256,"preacher!, arms highest, no legs, arms highest out of all the pics,, out to the sides","['preacher!', 'arms highest', 'no legs', 'arms highest out of all the pics', 'out to the sides']"
257,kneeling nun,['kneeling nun']
258,"arms out to side, arms are triangles out to side","['arms out to side', 'arms are triangles out to side']"
259,ice skater,['ice skater']
260,"sad sitting person, head down","['sad sitting person, head down']"
261,graduation kid,['graduation kid']
262,"right leg kicking out in front, standing, left leg straight, facing the left, arms on left","['right leg kicking out in front', 'standing', 'left leg straight', 'facing the left', 'arms on left']"
263,"legs out behind them it looks, one arm up, one towards floor, head back","['legs out behind them', 'one arm up', 'one towards floor', 'head back']"
264,sad sitting man,['sad sitting man']
265,"no legs or arms rectangle head straight, rectangle body","['no legs or arms', 'rectangle head', 'straight, rectangle body']"
266,right leg up - NOT ice skater,['right leg up']
267,feather headdress,['feather headdress']
268,one arm up and the other on the floor,['one arm up and the other on the floor']
269,invisible chair lady with tray,"['invisible chair', 'lady with tray']"
270,kneeling nun,['kneeling nun']
271,squarest image,['squarest image']
272,ice skater,['ice skater']
273,Preacher !!!!!!,['Preacher']
274,big bum :),['big bum']
275,grad kid,['grad kid']
276,Squarest image,['Squarest image']
277,feather head,['feather head']
278,Invisible chair,['Invisible chair']
279,Grad kid,['Grad kid']
280,One arm on floor,['One arm on floor']
281,Ice skater,['Ice skater']
282,Preacher,['Preacher']
283,"Sitting on legs, upright back","['Sitting on legs, upright back']"
284,Not ice skater,['Not ice skater']
285,Kneeling nun,['Kneeling nun']
286,Big bum,['Big bum']
287,Sad,There is no description of the image in the given text.
288,"It looks like a man with a straight back, facing left if that makes sense, His back, which is on the right hand side, is completely straight, He is holding a square box, with a tiny bit jutting off the top","['a man with a straight back, facing left if that makes sense', 'His back, which is on the right hand side, is completely straight', 'He is holding a square box, with a tiny bit jutting off the top']"
289,"It looks like the man sitting down, slumped against a wall, facing left","['the man sitting down, slumped against a wall, facing left']"
290,"It looks like the man is facing right, His back lean is leaned way back, and his arms are pushed forward, He's sort of offering his arms upward, Yeah, almost like he's on his back knee on the ground, His front (right) leg is forwards","['the man is facing right', 'His back lean is leaned way back', 'his arms are pushed forward', ""He's sort of offering his arms upward"", ""almost like he's on his back knee on the ground"", 'His front (right) leg is forwards']"
291,"He's sitting on the ground, facing right, He's got two things sticking out of his head like bunny ears","['He's sitting on the ground, facing right', 'He's got two things sticking out of his head like bunny ears']"
292,"Bit of a harder one he's just standing straight, No visible legs, His head seems to be facing forwards, No just a diamond head, No arms or legs, Just a robe that's sort of blowing in the window at the bottom, NA, To the right hand side","['he's just standing straight', 'No visible legs', 'His head seems to be facing forwards', 'No just a diamond head', 'No arms or legs', 'Just a robe that's sort of blowing in the window at the bottom', 'To the right hand side']"
293,"Ok he's doing a back leg kick, Both arms are pushed forward, Yep He's facing left","['he's doing a back leg kick', 'Both arms are pushed forward', ""He's facing left""]"
294,"He's the widest dude, One visible arm, one visible leg, Looks like he's a hitchhiker thumbing a ride, Facing right, Does that make sense, Both arm and leg to the right, Not even really a leg, just his foot sticking out of his body, His head It's just a regular diamond, His body has a completely straight back, On the left hand side","['He's the widest dude', 'One visible arm', 'one visible leg', 'Looks like he's a hitchhiker thumbing a ride', 'Facing right', 'Both arm and leg to the right', 'Not even really a leg, just his foot sticking out of his body', 'His head It's just a regular diamond', 'His body has a completely straight back', 'On the left hand side']"
295,"Ok he looks sort of like a man with a duck bill on his face, because it's pointy, He's facing left, He has two legs, one of which is kicking forward, He has a square on his back","['a man with a duck bill on his face, because it's pointy', 'facing left', 'two legs, one of which is kicking forward', 'a square on his back']"
296,"Looks like a guy praying or offering something in supplication, Facing right, Yep Normal diamond head, On his knees","['a guy praying or offering something in supplication', 'Facing right', 'Normal diamond head', 'On his knees']"
297,"This is the ghost looking one that looks like it's falling, Facing left, Both arms raised in a spooky way, No visible legs, Two arms, Left one more square, Right one pointier","['ghost looking one that looks like it's falling', 'Facing left', 'Both arms raised in a spooky way', 'No visible legs', 'Two arms', 'Left one more square', 'Right one pointier']"
298,"It's the other praying one, Facing right, On his feet but knees bent","['Facing right', 'On his feet but knees bent']"
299,"Bit of a tricky one, On the ground Head normal diamond but has a triangle sticking out the back, Looks like one arm and one foot visible, The arm is sort of raised, Sort of I can't really tell what this one is doing","['On the ground', 'Head normal diamond but has a triangle sticking out the back', 'Looks like one arm and one foot visible', 'The arm is sort of raised']"
300,Sitting facing left with legs out,['Sitting facing left with legs out']
301,the bunny,['the bunny']
302,"facing us with no arms, angles to right at bottom","['facing us with no arms, angles to right at bottom']"
303,"the prayer, feet sticking up on left, on knees","['the prayer', 'feet sticking up on left', 'on knees']"
